ticker_name,mercado,beta_mercado,beta_dividendo,p_beta_mercado,p_beta_dividendo,r2,r2_ajustado,estatistica_F,p_estatistica_F,resumo
ADC,^NYA,0.6596845680591312,-0.016608239024940553,0.0000009888875993820762,0.003394999919560356,0.3765021719573506,0.3598755632095466,22.64455594452347,0.000000020244657588130696,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.377
Model:                            OLS   Adj. R-squared:                  0.360
Method:                 Least Squares   F-statistic:                     22.64
Date:                qui, 03 abr 2025   Prob (F-statistic):           2.02e-08
Time:                        11:28:18   Log-Likelihood:                 283.22
No. Observations:                  78   AIC:                            -560.4
Df Residuals:                      75   BIC:                            -553.4
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0002      0.002     -0.074      0.941      -0.004       0.004
Diff_merc          0.6597      0.124      5.332      0.000       0.413       0.906
Dividends_tick    -0.0166      0.005     -3.026      0.003      -0.028      -0.006
==============================================================================
Omnibus:                       56.244   Durbin-Watson:                   1.968
Prob(Omnibus):                  0.000   Jarque-Bera (JB):              262.331
Skew:                          -2.217   Prob(JB):                     1.09e-57
Kurtosis:                      10.813   Cond. No.                         177.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
ADI,^IXIC,0.8143425248453225,0.006140447472052397,0.0000000005942171402011809,0.2347512682711476,0.6111312082036143,0.5926136466895007,33.00279076906676,0.000000002431447551624944,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.611
Model:                            OLS   Adj. R-squared:                  0.593
Method:                 Least Squares   F-statistic:                     33.00
Date:                qui, 03 abr 2025   Prob (F-statistic):           2.43e-09
Time:                        11:28:18   Log-Likelihood:                 166.88
No. Observations:                  45   AIC:                            -327.8
Df Residuals:                      42   BIC:                            -322.3
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0067      0.003     -2.108      0.041      -0.013      -0.000
Diff_merc          0.8143      0.102      7.981      0.000       0.608       1.020
Dividends_tick     0.0061      0.005      1.206      0.235      -0.004       0.016
==============================================================================
Omnibus:                        8.192   Durbin-Watson:                   1.650
Prob(Omnibus):                  0.017   Jarque-Bera (JB):               16.665
Skew:                           0.005   Prob(JB):                     0.000241
Kurtosis:                       5.981   Cond. No.                         131.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
ADM,^NYA,0.5792930905341374,-0.016255627297123317,0.0000003289644748907548,0.07550032842775946,0.46727924378022156,0.44191158872213687,18.4202774245505,0.000001805061428478326,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.467
Model:                            OLS   Adj. R-squared:                  0.442
Method:                 Least Squares   F-statistic:                     18.42
Date:                qui, 03 abr 2025   Prob (F-statistic):           1.81e-06
Time:                        11:28:18   Log-Likelihood:                 182.86
No. Observations:                  45   AIC:                            -359.7
Df Residuals:                      42   BIC:                            -354.3
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0014      0.003     -0.425      0.673      -0.008       0.005
Diff_merc          0.5793      0.096      6.057      0.000       0.386       0.772
Dividends_tick    -0.0163      0.009     -1.823      0.076      -0.034       0.002
==============================================================================
Omnibus:                        4.276   Durbin-Watson:                   1.765
Prob(Omnibus):                  0.118   Jarque-Bera (JB):                3.086
Skew:                          -0.572   Prob(JB):                        0.214
Kurtosis:                       3.582   Cond. No.                         158.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
ADP,^IXIC,0.8118893384450977,-0.0008904459101682363,0.00000000000000012116855400811018,0.701999898652431,0.8166966459845849,0.8077550189594427,91.3364697149842,0.0000000000000007852237694378335,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.817
Model:                            OLS   Adj. R-squared:                  0.808
Method:                 Least Squares   F-statistic:                     91.34
Date:                qui, 03 abr 2025   Prob (F-statistic):           7.85e-16
Time:                        11:28:18   Log-Likelihood:                 173.37
No. Observations:                  44   AIC:                            -340.7
Df Residuals:                      41   BIC:                            -335.4
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0043      0.002     -2.071      0.045      -0.009      -0.000
Diff_merc          0.8119      0.060     13.466      0.000       0.690       0.934
Dividends_tick    -0.0009      0.002     -0.385      0.702      -0.006       0.004
==============================================================================
Omnibus:                       11.930   Durbin-Watson:                   2.505
Prob(Omnibus):                  0.003   Jarque-Bera (JB):               33.639
Skew:                          -0.307   Prob(JB):                     4.96e-08
Kurtosis:                       7.239   Cond. No.                         109.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
ADX,^NYA,0.3366794598848448,-0.05292738551023293,0.20798134119228764,0.0000000008931756885064845,0.6107682543456476,0.592233409314488,32.95243382498541,0.000000002479552648002561,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.611
Model:                            OLS   Adj. R-squared:                  0.592
Method:                 Least Squares   F-statistic:                     32.95
Date:                qui, 03 abr 2025   Prob (F-statistic):           2.48e-09
Time:                        11:28:18   Log-Likelihood:                 108.58
No. Observations:                  45   AIC:                            -211.2
Df Residuals:                      42   BIC:                            -205.7
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0053      0.004     -1.385      0.173      -0.013       0.002
Diff_merc          0.3367      0.263      1.279      0.208      -0.195       0.868
Dividends_tick    -0.0529      0.007     -7.855      0.000      -0.067      -0.039
==============================================================================
Omnibus:                       71.885   Durbin-Watson:                   2.171
Prob(Omnibus):                  0.000   Jarque-Bera (JB):              769.696
Skew:                          -4.108   Prob(JB):                    7.29e-168
Kurtosis:                      21.521   Cond. No.                         82.8
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
AEM,^NYA,-0.3605279406521353,0.007734216282546974,0.26519127549408406,0.5657249722875032,0.035703291766591816,-0.012511543645078671,0.7405042755356956,0.48329653863354594,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.036
Model:                            OLS   Adj. R-squared:                 -0.013
Method:                 Least Squares   F-statistic:                    0.7405
Date:                qui, 03 abr 2025   Prob (F-statistic):              0.483
Time:                        11:28:18   Log-Likelihood:                 131.28
No. Observations:                  43   AIC:                            -256.6
Df Residuals:                      40   BIC:                            -251.3
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0045      0.003     -1.344      0.187      -0.011       0.002
Diff_merc         -0.3605      0.319     -1.130      0.265      -1.005       0.284
Dividends_tick     0.0077      0.013      0.579      0.566      -0.019       0.035
==============================================================================
Omnibus:                        0.361   Durbin-Watson:                   1.812
Prob(Omnibus):                  0.835   Jarque-Bera (JB):                0.194
Skew:                          -0.162   Prob(JB):                        0.908
Kurtosis:                       2.940   Cond. No.                         181.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
AEP,^IXIC,0.19043531587025309,0.0060371901347317895,0.10345035032420574,0.32758121489199454,0.09472112819683465,0.051612610491922006,2.197271751379199,0.12371719800204153,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.095
Model:                            OLS   Adj. R-squared:                  0.052
Method:                 Least Squares   F-statistic:                     2.197
Date:                qui, 03 abr 2025   Prob (F-statistic):              0.124
Time:                        11:28:18   Log-Likelihood:                 175.19
No. Observations:                  45   AIC:                            -344.4
Df Residuals:                      42   BIC:                            -339.0
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0126      0.004     -2.955      0.005      -0.021      -0.004
Diff_merc          0.1904      0.114      1.665      0.103      -0.040       0.421
Dividends_tick     0.0060      0.006      0.991      0.328      -0.006       0.018
==============================================================================
Omnibus:                        8.410   Durbin-Watson:                   1.990
Prob(Omnibus):                  0.015   Jarque-Bera (JB):               16.078
Skew:                           0.216   Prob(JB):                     0.000323
Kurtosis:                       5.896   Cond. No.                         183.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
AES,^NYA,0.3462494235078783,-0.045439626780090725,0.05841595699457348,0.18140116161869513,0.12370239906992853,0.08197394188278218,2.964461363024775,0.06247180827090744,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.124
Model:                            OLS   Adj. R-squared:                  0.082
Method:                 Least Squares   F-statistic:                     2.964
Date:                qui, 03 abr 2025   Prob (F-statistic):             0.0625
Time:                        11:28:18   Log-Likelihood:                 157.40
No. Observations:                  45   AIC:                            -308.8
Df Residuals:                      42   BIC:                            -303.4
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0026      0.005     -0.577      0.567      -0.012       0.007
Diff_merc          0.3462      0.178      1.946      0.058      -0.013       0.705
Dividends_tick    -0.0454      0.033     -1.359      0.181      -0.113       0.022
==============================================================================
Omnibus:                        8.149   Durbin-Watson:                   1.980
Prob(Omnibus):                  0.017   Jarque-Bera (JB):               10.451
Skew:                           0.502   Prob(JB):                      0.00538
Kurtosis:                       5.137   Cond. No.                         159.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
AFG,^NYA,0.5482007371861589,-0.007039475586918196,0.0000000245053874865569,0.00000000000000000000000000000004927940051072213,0.904904857603245,0.9019331344033464,304.505095775449,0.000000000000000000000000000000002000168847048352,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.905
Model:                            OLS   Adj. R-squared:                  0.902
Method:                 Least Squares   F-statistic:                     304.5
Date:                qui, 03 abr 2025   Prob (F-statistic):           2.00e-33
Time:                        11:28:18   Log-Likelihood:                 259.81
No. Observations:                  67   AIC:                            -513.6
Df Residuals:                      64   BIC:                            -507.0
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0011      0.001     -1.404      0.165      -0.003       0.000
Diff_merc          0.5482      0.086      6.358      0.000       0.376       0.720
Dividends_tick    -0.0070      0.000    -22.439      0.000      -0.008      -0.006
==============================================================================
Omnibus:                        5.595   Durbin-Watson:                   1.727
Prob(Omnibus):                  0.061   Jarque-Bera (JB):                4.982
Skew:                          -0.479   Prob(JB):                       0.0828
Kurtosis:                       3.932   Cond. No.                         338.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
AGCO,^NYA,1.017260628812777,-0.008658783877093179,0.0000000004960927756971268,0.00000000000009568851346515702,0.7838976712902004,0.7745019178680352,83.43106040234451,0.0000000000000004979288356378135,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.784
Model:                            OLS   Adj. R-squared:                  0.775
Method:                 Least Squares   F-statistic:                     83.43
Date:                qui, 03 abr 2025   Prob (F-statistic):           4.98e-16
Time:                        11:28:18   Log-Likelihood:                 180.60
No. Observations:                  49   AIC:                            -355.2
Df Residuals:                      46   BIC:                            -349.5
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0003      0.001     -0.271      0.787      -0.002       0.002
Diff_merc          1.0173      0.130      7.848      0.000       0.756       1.278
Dividends_tick    -0.0087      0.001    -10.459      0.000      -0.010      -0.007
==============================================================================
Omnibus:                        6.693   Durbin-Watson:                   1.341
Prob(Omnibus):                  0.035   Jarque-Bera (JB):                5.593
Skew:                           0.758   Prob(JB):                       0.0610
Kurtosis:                       3.663   Cond. No.                         191.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
AGM,^NYA,0.9690518745225671,-0.001243678150051813,0.00000000010620795562519969,0.6779136624909909,0.6434777454839766,0.62608641599539,36.99991687848103,0.0000000006573190299653691,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.643
Model:                            OLS   Adj. R-squared:                  0.626
Method:                 Least Squares   F-statistic:                     37.00
Date:                qui, 03 abr 2025   Prob (F-statistic):           6.57e-10
Time:                        11:28:18   Log-Likelihood:                 153.61
No. Observations:                  44   AIC:                            -301.2
Df Residuals:                      41   BIC:                            -295.9
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0062      0.002     -2.738      0.009      -0.011      -0.002
Diff_merc          0.9691      0.113      8.584      0.000       0.741       1.197
Dividends_tick    -0.0012      0.003     -0.418      0.678      -0.007       0.005
==============================================================================
Omnibus:                        3.383   Durbin-Watson:                   2.292
Prob(Omnibus):                  0.184   Jarque-Bera (JB):                2.845
Skew:                          -0.110   Prob(JB):                        0.241
Kurtosis:                       4.226   Cond. No.                         120.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
AGNC,^IXIC,0.3785210444281195,-0.022883754143574544,0.00000010869677402084491,0.0000038601363809524216,0.3160625992707585,0.3052064500528341,29.11369334799775,0.00000000004036735299557462,"                            OLS Regression Results                            
==============================================================================
Dep. Variable:              Diff_tick   R-squared:                       0.316
Model:                            OLS   Adj. R-squared:                  0.305
Method:                 Least Squares   F-statistic:                     29.11
Date:                qui, 03 abr 2025   Prob (F-statistic):           4.04e-11
Time:                        11:28:18   Log-Likelihood:                 502.73
No. Observations:                 129   AIC:                            -999.5
Df Residuals:                     126   BIC:                            -990.9
Df Model:                           2                                         
Covariance Type:            nonrobust                                         
==================================================================================
                     coef    std err          t      P>|t|      [0.025      0.975]
----------------------------------------------------------------------------------
const             -0.0051      0.001     -5.533      0.000      -0.007      -0.003
Diff_merc          0.3785      0.067      5.635      0.000       0.246       0.511
Dividends_tick    -0.0229      0.005     -4.832      0.000      -0.032      -0.014
==============================================================================
Omnibus:                       41.744   Durbin-Watson:                   1.803
Prob(Omnibus):                  0.000   Jarque-Bera (JB):              230.579
Skew:                           0.932   Prob(JB):                     8.52e-51
Kurtosis:                       9.279   Cond. No.                         156.
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
